,Area,Bairro,CEP,Cidade,DataAtualizacaoHumanizada,Endereco,Estado,FormatarSubTipoImovel,FormatarSubTipoOferta,Latitude,Longitude,PrecoCondominio,QuantidadeQuartos,QuantidadeSuites,QuantidadeVagas,SubTipo,SubTipoOferta,Tipo,UrlFicha,Valor,ValorIPTU,DataAtualizacaoEmDias,PrecoPorMetro
55,55,Cordeiros,88310630,Itajaí,há 17 dias,Rua Eredes Serpa,SC,APARTAMENTO EM CORDEIROS,Apartamento em CordeirosApartamento em Cordeiros para aluguel,-26.8963971,-48.70211,0.0,2,0,1,1,Apartamento em Cordeiros,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-cordeiros-itajai-sc-55m2-id-2452837552?paginaoferta=135,1500.0,0.0,17,27.272727272727273
56,27,Centro,88301030,Itajaí,há 10 dias,Rua Doutor Pedro Ferreira,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9039015,-48.6572261,250.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-27m2-id-2229256192?paginaoferta=135,600.0,10.0,10,22.22222222222222
57,82,São João,88304060,Itajaí,há 3 dias,Travessa Escoteiro Júlio César de Medeiros,SC,APARTAMENTO EM SÃO JOÃO,Apartamento em São JoãoApartamento em São João para aluguel,-26.9041055,-48.6708752,250.0,3,1,1,2,Apartamento em São João,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos--s-joao-itajai-sc-82m2-id-2453307300?paginaoferta=2,1600.0,0.0,3,19.51219512195122
58,218,Praia Brava,,Itajaí,há 17 dias,Rui Barbosa,SC,CASA COMERCIAL EM PRAIA BRAVA,Casa Comercial em Praia BravaCasa Comercial em Praia Brava para aluguel,0.0,0.0,0.0,0,0,0,2,Casa Comercial em Praia Brava,1,http://www.zapimoveis.com.br/imovel/aluguel-casa-comercial-praia-brava-itajai-sc-218m2-id-2451164431?paginaoferta=2,8000.0,100.0,17,36.69724770642202
59,37,Centro,88302201,Itajaí,há 17 dias,Rua Uruguai,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9110413,-48.662782,0.0,0,0,1,2,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala--centro-itajai-sc-37m2-id-2208125607?paginaoferta=2,1300.0,0.0,17,35.13513513513514
60,50,Centro,88301320,Itajaí,há 17 dias,Rua Samuel Heusi,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9037857,-48.6593748,435.0,0,0,1,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-50m2-id-2209605780?paginaoferta=123,1200.0,0.0,17,24.0
61,50,Centro,88301320,Itajaí,há 15 dias,Rua Samuel Heusi,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9037857,-48.6593748,435.0,0,0,1,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-50m2-id-2217125588?paginaoferta=124,1200.0,83.0,15,24.0
62,51,Itaipava,88316605,Itajaí,há 4 dias,Rua Maria de Souza Gonçalves,SC,APARTAMENTO EM ITAIPAVA,Apartamento em ItaipavaApartamento em Itaipava para aluguel,-26.9413257,-48.7474221,218.0,2,0,1,2,Apartamento em Itaipava,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos--itaipava-itajai-sc-51m2-id-2214785593?paginaoferta=126,750.0,0.0,4,14.705882352941176
63,22,Centro,,Itajaí,há 17 dias,Rua Tijucas,SC,LOJA/SALÃO EM CENTRO,Loja/Salão em CentroLoja/Salão em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Loja/Salão em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-loja-salao-centro-itajai-sc-22m2-id-2444922078?paginaoferta=126,1000.0,0.0,17,45.45454545454545
64,30,Centro,88301500,Itajaí,há 17 dias,Rua João Bauer,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9117337,-48.6600343,472.0,0,0,0,2,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-30m2-id-2216595615?paginaoferta=122,500.0,35.0,17,16.666666666666668
65,470,Salseiros,88311600,Itajaí,há 17 dias,Rodovia Br-101,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM SALSEIROS,Galpão/Depósito/Armazém em SalseirosGalpão/Depósito/Armazém em Salseiros para aluguel,-26.8802396,-48.7261824,0.0,0,0,0,1,Galpão/Depósito/Armazém em Salseiros,1,http://www.zapimoveis.com.br/imovel/aluguel-galpao-deposito-armazem-salseiros-itajai-sc-470m2-id-2452964582?paginaoferta=122,10000.0,0.0,17,21.27659574468085
66,150,São Judas,88303380,Itajaí,há 2 dias,Rua Joaquim Falco Uriarte,SC,CASA EM SÃO JUDAS,Casa em São JudasCasa em São Judas para aluguel,-26.9155826,-48.6759246,0.0,2,0,3,1,Casa em São Judas,1,http://www.zapimoveis.com.br/imovel/aluguel-casa-2-quartos-s-judas-itajai-sc-150m2-id-2455240789?paginaoferta=123,1600.0,41.0,2,10.666666666666666
67,45,Centro,88301030,Itajaí,há 17 dias,Rua Doutor Pedro Ferreira,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9043751,-48.65643,350.0,1,1,1,2,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-1-quarto--centro-itajai-sc-45m2-id-2448213985?paginaoferta=108,1550.0,0.0,17,34.44444444444444
68,735,Centro,88301320,Itajaí,há 17 dias,Rua Samuel Heusi,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9038511,-48.6587437,0.0,0,0,7,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-735m2-id-2447570591?paginaoferta=108,44345.0,0.0,17,60.333333333333336
69,33,Centro,88301320,Itajaí,há 13 dias,Rua Samuel Heusi,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9053113,-48.6614242,350.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-33m2-id-2227905592?paginaoferta=104,1200.0,69.0,13,36.36363636363637
70,268,Centro,88301320,Itajaí,há 17 dias,Rua Samuel Heusi,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9032651,-48.6580898,0.0,0,0,0,2,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-268m2-id-2218485774?paginaoferta=104,10000.0,0.0,17,37.3134328358209
71,60,Centro,88302202,Itajaí,há 17 dias,Rua Uruguai,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9110413,-48.662782,0.0,0,0,1,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-60m2-id-2454504482?paginaoferta=104,1200.0,0.0,17,20.0
72,11,Centro,,Itajaí,há 5 meses,,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-14.235004,-51.92528,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-11m2-id-2438640034?paginaoferta=100,1500.0,0.0,150,136.36363636363637
73,65,São João,88305060,Itajaí,há 3 dias,Rua José Quirino,SC,APARTAMENTO EM SÃO JOÃO,Apartamento em São JoãoApartamento em São João para aluguel,-26.9001729,-48.6758695,0.0,2,0,1,1,Apartamento em São João,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-s-joao-itajai-sc-65m2-id-2456107853?paginaoferta=100,1200.0,75.0,3,18.46153846153846
74,45,São Judas,88303303,Itajaí,há 17 dias,Rua Indaial,SC,CONJUNTO COMERCIAL/SALA EM SÃO JUDAS,Conjunto Comercial/Sala em São JudasConjunto Comercial/Sala em São Judas para aluguel,-26.9121316,-48.6774506,0.0,0,0,0,2,Conjunto Comercial/Sala em São Judas,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala--s-judas-itajai-sc-45m2-id-2213555643?paginaoferta=104,1800.0,315.0,17,40.0
75,11,São João,,Itajaí,há 8 meses,,SC,CONJUNTO COMERCIAL/SALA EM SÃO JOÃO,Conjunto Comercial/Sala em São JoãoConjunto Comercial/Sala em São João para aluguel,-26.900841,-48.6775193,0.0,0,0,0,1,Conjunto Comercial/Sala em São João,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-s-joao-itajai-sc-11m2-id-2173435612?paginaoferta=104,1600.0,0.0,240,145.45454545454547
76,0,Vila Operária,88303140,Itajaí,há 18 dias,,SC,TERRENO PADRÃO EM VILA OPERÁRIA,Terreno Padrão em Vila OperáriaTerreno Padrão em Vila Operária para aluguel,0.0,0.0,0.0,0,0,0,1,Terreno Padrão em Vila Operária,1,http://www.zapimoveis.com.br/imovel/aluguel-terreno-padrao--vl-operaria-itajai-sc-id-2448543474?paginaoferta=113,5000.0,0.0,18,inf
77,120,Barra do Rio,88305230,Itajaí,há 17 dias,Rua Albino Gugelmim,SC,CONJUNTO COMERCIAL/SALA EM BARRA DO RIO,Conjunto Comercial/Sala em Barra do RioConjunto Comercial/Sala em Barra do Rio para aluguel,-26.8935099,-48.6792162,0.0,0,0,0,2,Conjunto Comercial/Sala em Barra do Rio,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-barra-do-rio-itajai-sc-120m2-id-2454510215?paginaoferta=114,2850.0,1676.0,17,23.75
78,55,Itaipava,88316301,Itajaí,há 17 dias,Avenida Itaipava,SC,APARTAMENTO EM ITAIPAVA,Apartamento em ItaipavaApartamento em Itaipava para aluguel,-26.9448554,-48.7389794,0.0,2,0,1,1,Apartamento em Itaipava,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-itaipava-itajai-sc-55m2-id-2452296426?paginaoferta=93,900.0,0.0,17,16.363636363636363
79,34,Centro,88301320,Itajaí,há 17 dias,Rua Samuel Heusi,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.903833,-48.6595251,350.0,0,0,1,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-34m2-id-2226915925?paginaoferta=94,1100.0,0.0,17,32.35294117647059
80,850,São João,88304270,Itajaí,há 1 ano,Rua Dr Pedro Rangel,SC,CONJUNTO COMERCIAL/SALA EM SÃO JOÃO,Conjunto Comercial/Sala em São JoãoConjunto Comercial/Sala em São João para aluguel,-26.9008789,-48.6793037,0.0,0,0,36,2,Conjunto Comercial/Sala em São João,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala--s-joao-itajai-sc-850m2-id-2427710690?paginaoferta=95,28000.0,0.0,360,32.94117647058823
81,140,Fazenda,,Itajaí,há 2 dias,Endereço Não Informado,SC,CONJUNTO COMERCIAL/SALA EM FAZENDA,Conjunto Comercial/Sala em FazendaConjunto Comercial/Sala em Fazenda para aluguel,0.0,0.0,1600.0,0,0,2,5,Conjunto Comercial/Sala em Fazenda,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-fazenda-itajai-sc-140m2-id-2180235492?paginaoferta=85,5500.0,2000.0,2,39.285714285714285
82,9000,Itaipava,88316000,Itajaí,há 13 dias,Rodovia Antônio Heil,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM ITAIPAVA,Galpão/Depósito/Armazém em ItaipavaGalpão/Depósito/Armazém em Itaipava para aluguel,-26.9225117,-49.0607072,1.0,0,0,50,1,Galpão/Depósito/Armazém em Itaipava,1,"http://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem--itaipava-itajai-sc-9,000m2-id-2454934120?paginaoferta=85",117000.0,0.0,13,13.0
83,1230,Ressacada,88307303,Itajaí,há 13 dias,Avenida Vereador Abrahão João Francisco,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM RESSACADA,Galpão/Depósito/Armazém em RessacadaGalpão/Depósito/Armazém em Ressacada para aluguel,-26.9225117,-49.0607072,0.0,0,0,8,1,Galpão/Depósito/Armazém em Ressacada,1,"http://www.zapimoveis.com.br/imovel/aluguel-galpao-deposito-armazem--ressacada-itajai-sc-1,230m2-id-2454937786?paginaoferta=85",18000.0,0.0,13,14.634146341463415
84,59,Dom Bosco,88303301,Itajaí,há 9 dias,Rua Indaial,SC,LOJA/SALÃO EM DOM BOSCO,Loja/Salão em Dom BoscoLoja/Salão em Dom Bosco para aluguel,-26.9200271,-48.677564,211.0,0,0,0,2,Loja/Salão em Dom Bosco,1,http://www.zapimoveis.com.br/imovel/venda-loja-salao-d-bosco-itajai-sc-59m2-id-2453097147?paginaoferta=81,1150.0,70.0,9,19.491525423728813
85,102,Cordeiros,88310697,Itajaí,ontem,Avenida Mário Uriarte,SC,CASA EM CORDEIROS,Casa em CordeirosCasa em Cordeiros para aluguel,-26.899456,-48.703193,0.0,3,1,1,2,Casa em Cordeiros,1,http://www.zapimoveis.com.br/imovel/aluguel-casa-3-quartos-cordeiros-itajai-sc-102m2-id-2453097149?paginaoferta=81,1250.0,32.0,1,12.254901960784315
86,550,Fazenda,88302270,Itajaí,há 18 dias,Rua Antônio Meneses Vasconcelos Drumond,SC,CASA EM FAZENDA,Casa em FazendaCasa em Fazenda para aluguel,-26.9177067,-48.6588819,0.0,5,2,4,1,Casa em Fazenda,1,http://www.zapimoveis.com.br/imovel/aluguel-casa-5-quartos-fazenda-itajai-sc-550m2-id-2444914554?paginaoferta=82,5500.0,0.0,18,10.0
87,30,Centro,88301420,Itajaí,há 17 dias,Rua Quinze de Novembro,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9057296,-48.6567872,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-30m2-id-2213545557?paginaoferta=81,600.0,11.0,17,20.0
88,1300,Espinheiros,88317200,Itajaí,há 17 dias,Rua Fermino Vieira Cordeiro,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM ESPINHEIROS,Galpão/Depósito/Armazém em EspinheirosGalpão/Depósito/Armazém em Espinheiros para aluguel,-26.896588,-48.7410029,0.0,0,0,0,1,Galpão/Depósito/Armazém em Espinheiros,1,"http://www.zapimoveis.com.br/imovel/aluguel-galpao-deposito-armazem--espinheiros-itajai-sc-1,300m2-id-2227405671?paginaoferta=81",9100.0,0.0,17,7.0
89,39,Centro,88301320,Itajaí,há 10 dias,Rua Samuel Heusi,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9037203,-48.659352,435.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-39m2-id-2225385592?paginaoferta=82,800.0,83.0,10,20.512820512820515
90,39,Centro,88301320,Itajaí,há 17 dias,Rua Samuel Heusi,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9037203,-48.659352,435.0,0,0,1,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-39m2-id-2229025568?paginaoferta=136,1200.0,0.0,17,30.76923076923077
91,3000,Itaipava,,Itajaí,há 2 dias,Endereço Não Informado,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM ITAIPAVA,Galpão/Depósito/Armazém em ItaipavaGalpão/Depósito/Armazém em Itaipava para aluguel,0.0,0.0,0.0,0,0,0,5,Galpão/Depósito/Armazém em Itaipava,1,"http://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem--itaipava-itajai-sc-3,000m2-id-2189905683?paginaoferta=136",40000.0,0.0,2,13.333333333333334
92,40,Centro,88301320,Itajaí,há 17 dias,Rua Samuel Heusi,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9053113,-48.6614242,417.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-40m2-id-2450425921?paginaoferta=136,900.0,88.0,17,22.5
93,200,Centro,88303024,Itajaí,há 17 dias,Rua Frederico Augusto Luiz Thieme,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9082931,-48.6641313,0.0,3,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos--centro-itajai-sc-200m2-id-2224935510?paginaoferta=2,2900.0,0.0,17,14.5
94,140,Fazenda,88301498,Itajaí,há 5 dias,Rua Júlio Coutinho,SC,CONJUNTO COMERCIAL/SALA EM FAZENDA,Conjunto Comercial/Sala em FazendaConjunto Comercial/Sala em Fazenda para aluguel,-26.9181699,-48.6519292,1605.0,0,0,2,1,Conjunto Comercial/Sala em Fazenda,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala--fazenda-itajai-sc-140m2-id-2443347602?paginaoferta=2,5870.0,0.0,5,41.92857142857143
95,2240,Itaipava,88316300,Itajaí,há 14 dias,Avenida Itaipava,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM ITAIPAVA,Galpão/Depósito/Armazém em ItaipavaGalpão/Depósito/Armazém em Itaipava para aluguel,-26.9404779,-48.7256402,1.0,0,0,8,1,Galpão/Depósito/Armazém em Itaipava,1,"http://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem--itaipava-itajai-sc-2,240m2-id-2454933473?paginaoferta=124",30000.0,0.0,14,13.392857142857142
96,4480,Itaipava,88316300,Itajaí,há 14 dias,Avenida Itaipava,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM ITAIPAVA,Galpão/Depósito/Armazém em ItaipavaGalpão/Depósito/Armazém em Itaipava para aluguel,-14.235004,-51.92528,1.0,0,0,20,1,Galpão/Depósito/Armazém em Itaipava,1,"http://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem--itaipava-itajai-sc-4,480m2-id-2454933374?paginaoferta=124",60000.0,0.0,14,13.392857142857142
97,32,Centro,,Itajaí,há 18 dias,Rua Tijucas,SC,LOJA/SALÃO EM CENTRO,Loja/Salão em CentroLoja/Salão em Centro para aluguel,0.0,0.0,0.0,0,0,0,1,Loja/Salão em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-loja-salao-centro-itajai-sc-32m2-id-2444920539?paginaoferta=126,1200.0,0.0,18,37.5
98,11,São João,,Itajaí,há 1 mês,,SC,APARTAMENTO EM SÃO JOÃO,Apartamento em São JoãoApartamento em São João para aluguel,-26.900841,-48.6775193,0.0,3,1,1,1,Apartamento em São João,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-3-quartos-s-joao-itajai-sc-11m2-id-2452739937?paginaoferta=127,1400.0,0.0,30,127.27272727272727
99,300,Cabeçudas,,Itajaí,há 17 dias,No Informado,SC,CASA EM CABEÇUDAS,Casa em CabeçudasCasa em Cabeçudas para aluguel,0.0,0.0,0.0,7,4,4,5,Casa em Cabeçudas,1,http://www.zapimoveis.com.br/imovel/venda-casa-7-quartos-cabecudas-itajai-sc-300m2-id-2433580742?paginaoferta=115,16000.0,0.0,17,53.333333333333336
100,76,Ressacada,88307280,Itajaí,há 6 dias,Rua Itapoá,SC,APARTAMENTO EM RESSACADA,Apartamento em RessacadaApartamento em Ressacada para aluguel,-26.9259876,-48.6832619,0.0,2,1,1,1,Apartamento em Ressacada,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-ressacada-itajai-sc-76m2-id-2452798789?paginaoferta=123,1700.0,0.0,6,22.36842105263158
101,550,Fazenda,88302270,Itajaí,ontem,Rua Antônio Meneses Vasconcelos Drumond,SC,CASA EM FAZENDA,Casa em FazendaCasa em Fazenda para aluguel,-26.9177067,-48.6588819,0.0,5,2,3,1,Casa em Fazenda,1,http://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-piscina-fazenda-itajai-sc-550m2-id-2443849374?paginaoferta=123,5000.0,150.0,1,9.090909090909092
102,59,São João,88304270,Itajaí,há 5 dias,Rua Fridolim Herthal Júnior,SC,APARTAMENTO EM SÃO JOÃO,Apartamento em São JoãoApartamento em São João para aluguel,-26.9019478,-48.6809936,310.0,2,0,1,1,Apartamento em São João,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos--s-joao-itajai-sc-59m2-id-2451181880?paginaoferta=124,1200.0,0.0,5,20.338983050847457
103,47,Itaipava,88316301,Itajaí,ontem,Avenida Itaipava,SC,APARTAMENTO EM ITAIPAVA,Apartamento em ItaipavaApartamento em Itaipava para aluguel,0.0,0.0,200.0,2,0,2,5,Apartamento em Itaipava,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-piscina-itaipava-itajai-sc-47m2-id-2456429387?paginaoferta=108,700.0,0.0,1,14.893617021276595
104,55,Centro,88301240,Itajaí,há 4 dias,Rua Paulo Caramuru da Silva,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9105525,-48.6577627,230.0,2,0,1,5,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-itajai-sc-55m2-id-2448526805?paginaoferta=109,1200.0,55.0,4,21.818181818181817
105,3000,Espinheiros,88317100,Itajaí,há 17 dias,Rodovia Jorge Lacerda,SC,GALPÃO/DEPÓSITO/ARMAZÉM EM ESPINHEIROS,Galpão/Depósito/Armazém em EspinheirosGalpão/Depósito/Armazém em Espinheiros para aluguel,-26.8897453,-48.7262835,0.0,0,0,0,1,Galpão/Depósito/Armazém em Espinheiros,1,"http://www.zapimoveis.com.br/imovel/aluguel-galpao-deposito-armazem--espinheiros-itajai-sc-3,000m2-id-2185415499?paginaoferta=105",33000.0,0.0,17,11.0
106,0,Itaipava,88318112,Itajaí,há 8 dias,Rodovia Antônio Heil,SC,TERRENO PADRÃO EM ITAIPAVA,Terreno Padrão em ItaipavaTerreno Padrão em Itaipava para aluguel,-26.9506099,-48.7525774,0.0,0,0,0,1,Terreno Padrão em Itaipava,1,http://www.zapimoveis.com.br/imovel/venda-terreno-padrao-itaipava-itajai-sc-id-2440896520?paginaoferta=105,43000.0,0.0,8,inf
107,80,Centro,88301590,Itajaí,ontem,Rua Arlécio de Souza Flor,SC,APARTAMENTO EM CENTRO,Apartamento em CentroApartamento em Centro para aluguel,-26.9123096,-48.660666,320.0,2,1,1,1,Apartamento em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-centro-itajai-sc-80m2-id-2455625872?paginaoferta=105,1600.0,58.0,1,20.0
108,69,Vila Operária,88303171,Itajaí,ontem,Avenida José Eugênio Muller,SC,APARTAMENTO EM VILA OPERÁRIA,Apartamento em Vila OperáriaApartamento em Vila Operária para aluguel,-26.9106502,-48.6703629,316.0,2,2,1,1,Apartamento em Vila Operária,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-com-churrasqueira-vl-operaria-itajai-sc-69m2-id-2206395560?paginaoferta=101,1500.0,0.0,1,21.73913043478261
109,120,Centro,88301420,Itajaí,há 18 dias,Rua Quinze de Novembro,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9081359,-48.6558589,0.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala--centro-itajai-sc-120m2-id-2448970335?paginaoferta=101,3500.0,0.0,18,29.166666666666668
110,60,Cordeiros,88310641,Itajaí,há 6 dias,Rua José Rosa,SC,APARTAMENTO EM CORDEIROS,Apartamento em CordeirosApartamento em Cordeiros para aluguel,-26.894271,-48.7029891,250.0,2,0,1,1,Apartamento em Cordeiros,1,http://www.zapimoveis.com.br/imovel/aluguel-apartamento-2-quartos-cordeiros-itajai-sc-60m2-id-2454509097?paginaoferta=101,1150.0,30.0,6,19.166666666666668
111,76,Centro,88301000,Itajaí,há 11 dias,Rua Hercílio Luz,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9054869,-48.656905,40.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-76m2-id-2213025654?paginaoferta=104,600.0,22.0,11,7.894736842105263
112,50,Centro,88301302,Itajaí,há 17 dias,Avenida Coronel Marcos Konder,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.912596,-48.6589998,324.0,0,0,1,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-50m2-id-2224755637?paginaoferta=105,1200.0,23.0,17,24.0
113,140,Centro,88301060,Itajaí,há 17 dias,Rua Dagoberto Nogueira,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9067827,-48.6586053,1266.0,0,0,2,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-140m2-id-2220085505?paginaoferta=105,6000.0,0.0,17,42.857142857142854
114,27,Centro,88301030,Itajaí,há 17 dias,Rua Doutor Pedro Ferreira,SC,CONJUNTO COMERCIAL/SALA EM CENTRO,Conjunto Comercial/Sala em CentroConjunto Comercial/Sala em Centro para aluguel,-26.9039015,-48.6572261,200.0,0,0,0,1,Conjunto Comercial/Sala em Centro,1,http://www.zapimoveis.com.br/imovel/aluguel-conjunto-comercial-sala-centro-itajai-sc-27m2-id-2219585486?paginaoferta=92,800.0,15.0,17,29.62962962962963
